City,Pharmacy_Name,Address,Phone_Number,Website,Email,Opening_Hours,Flu_Vaccines_Offered,COVID-19_Vaccines_Offered,latitude,longitude
Cork,Doneraile Pharmacy,"Main Street, Doneraile, Cork, P51 VR98",022 241 25,https://www.google.ie/maps/search/P51%20VR98,donerailepharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,52.2167349,-8.5850026
Cork,Douglas Allcare Late Night Pharmacy,"Clermont, Douglas Road, Douglas, Cork, T12 TV26",021 429 2329,https://www.google.ie/maps/search/T12%20TV26,douglas@allcarepharmacy.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,51.8845421,-8.449718
Cork,Douglas Road Pharmacy,"Douglas Road, Ballinlough, Cork",021 423 0026,https://douglasroadpharmacy.ie/,douglasroadpharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,51.8845421,-8.449718
Cork,Drimoleague Pharmacy,"Main Street, Drimoleague, Cork, P47 TN22",028 311 16,https://www.google.ie/maps/search/P47%20TN22,drimpharm@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.660910199999996,-9.2601002
Cork,Drinagh Phamacy Skibbereen,"Market Street, Skibbereen, Cork, P81 AF58",028 233 33,https://www.google.ie/maps/search/P81%20AF58,skibbereen@drinaghpharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.546968,-9.2642509
Cork,Drinagh Pharmacy Dunmanway,"Sackville Street, Dunmanway, Cork, P47 WA00",023 885 5560,https://www.google.ie/maps/search/P47%20WA00,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.7221815,-9.1087451
Cork,Duane's Pharmacy,"4 Strand Street, Kanturk, Cork, K34 AP89",029 208 52,https://www.google.ie/maps/search/K34%20AP89,duaneskanturk@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.176889,-8.905151
Cork,Firgrove Pharmacy,"Unit 3 The Cornfields, Curraheen Road, Bishopstown, Cork, T12 Y9KT",021 454 1814,https://www.google.ie/maps/search/T12%20Y9KT,firgrovepharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.879729,-8.5201739
Cork,Glengarriff Pharmacy,"1 Garnish Court, Glengarriff, Cork, P75 V799",027 637 44,https://www.google.ie/maps/search/P75%20V799,info@glenpharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.7503121,-9.5502272
Cork,Glenheights Pharmacy,"4 College Shopping Centre, Ballyvolane, Cork, T23 H306",021 493 2918,https://www.google.ie/maps/search/T23%20H306,glenheightspharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,51.9192742,-8.4592489
Cork,Hamilton's Pharmacy,"74 Bridge St, Skibbereen, Cork, P81 DW42",028 225 52,https://www.google.ie/maps/search/P81%20DW42,james1hamilton@hotmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.5490524,-9.2676201
Cork,Haven Pharmacy Burkes,"North Square, Macroom, Cork, P12 NH58",026 415 03,https://www.google.ie/maps/search/P12%20NH58,info@havenpharmacyburkes.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,51.9048039,-8.9588478
Cork,Hickey's Pharmacy Baker's Road,"5C Baker's Road, Gurranabraher, Cork, T23 YHE3",021 430 3238,https://www.google.ie/maps/search/T23%20YHE3,bakersroad@hickeyspharmacies.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.90235029999999,-8.4944579
Cork,Hickey's Pharmacy Ballincollig,"Unit 16, Ballincollig Shopping Centre, Ballincollig, Cork, P31 X466",021 487 9302,https://www.google.ie/maps/search/P31%20X466,ballincollig@hickeyspharmacies.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.8887744,-8.5918785
Cork,Hickey's Pharmacy Ballyphehane,"66 Tory Top Road, Ballyphehane, Cork, T12 X28H",021 431 5970,https://www.google.ie/maps/search/T12%20X28H,ballyphehane@hickeyspharmacies.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.8841274,-8.475050999999999
Cork,Hickey's Pharmacy Gurranabraher Road,"11a Gurranebraher Road, Gurranabraher, Cork, T23 D403",021 430 2168,https://www.google.ie/maps/search/T23%20D403,gurranabraher@hickeyspharmacies.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.9035243,-8.4886258
Cork,Hickey's Pharmacy Mayfield,"Youghal Road, Mayfield, Cork City, Cork, T23 N236",021 455 1450,https://www.google.ie/maps/search/T23%20N236,mayfield@hickeyspharmacies.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.910864,-8.1601865
Cork,Hollands Pharmacy Cloghroe,"Cloghroe, Blarney, Cork, T23WDK1",021 438 2244,https://www.google.ie/maps/search/T23WDK1,cloghroepharmacy@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,51.9178279,-8.6165928
Cork,Hollands Pharmacy Templehill,"Templehill, Lower Ballinough Road, Ballinough, Cork, T12 YRR2",021 429 4828,https://www.google.ie/maps/search/T12%20YRR2,hollandspharmacy@hotmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,51.8833884,-8.4473468
Cork,Horgan's Pharmacy,"Unit 3-4 Parkwest Shopping Centre, Mallow, Cork, P51 CD56",022 429 03,https://www.google.ie/maps/search/P51%20CD56,parkwest@horganpharmacygroup.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,52.1365798,-8.6436096
Cork,Irwin's Pharmacy Togher,"The Village Centre, Togher, Cork, T12 X0PP",021 496 2777,https://www.google.ie/maps/search/T12%20X0PP,togherpharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.88768719999999,-8.5929515
Cork,Irwins Pharmacy,"77 Shandon Street, Cork City, Cork, T23 RR4K",021 430 4165,https://www.google.ie/maps/search/T23%20RR4K,info@irwinspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.9023459,-8.4788678
Cork,Irwins Pharmacy Mayfield,"Mayfield Shopping Centre, Mayfield, Cork, T23 PD7V",021 450 6633,https://www.google.ie/maps/search/T23%20PD7V,info@irwinspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,51.9142467,-8.4287037
Cork,James Petit Pharmacy,"Main Street, Charleville, Cork, P56 C434",063 812 48,https://www.google.ie/maps/search/P56%20C434,jamespettitpharmacy12344@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.3546146,-8.6828991
Cork,Joyce's Pharmacy,"40 Main Street, Mallow, Cork, P51 D398",022 215 54,https://www.google.ie/maps/search/P51%20D398,NA,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.13718429999999,-8.6447252
Cork,Lloyd's Pharmacy Ballincollig,"Unit 6/7, Supervalu Shopping Centre, Ballincollig, Cork, P31 K721",021 487 2104,https://www.google.ie/maps/search/P31%20K721,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.8857132,-8.6086076
Cork,Lloyd's Pharmacy Charleville,"88 Main Street, Charleville, Cork, P56 Y954",063 327 94,https://www.google.ie/maps/search/P56%20Y954,lloyds.charleville@healthmail.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.3535068,-8.6819902
Cork,Lloyd's Pharmacy Hollyhill,"Unit 9 Hollyhill Shopping Centre, Cork City, Cork, T23 AW83",021 439 2266,https://www.google.ie/maps/search/T23%20AW83,store8074@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,51.9048048,-8.505742699999999
Cork,Lloyd's Pharmacy Kinsale,"Supervalu the Glenn, Kinsale, Cork, P17 RY11",021 477 3939,https://www.google.ie/maps/search/P17%20RY11,store8083@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,51.7071128,-8.5227735
Cork,Lloyd's Pharmacy The Lough,"Unit 2 The Lough Shopping Centre, The Lough, Cork, Cork, T12 D594",021 496 4629,https://www.google.ie/maps/search/T12%20D594,NA,NA,NA,COVID-19 vaccines being offered:; 12 years and over,51.8900455,-8.4844591
Cork,Lloyd's Pharmacy Youghal,"North Main Street, Youghal, Cork, P36 KN50",024 921 89,https://www.google.ie/maps/search/P36%20KN50,store8097@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,51.9549482,-7.8492205
Cork,Lloyds Pharmacy Grand Parade,"8 Grand Parade, Cork City, Cork, T12 DP78",021 427 456 3,https://www.google.ie/maps/search/T12%20DP78,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,51.8984416,-8.4753597
Cork,Lyons Family Pharmacy,"43 McCurtain Street, Fermoy, Cork, P61 TE83",025 516 33,https://www.google.ie/maps/search/P61%20TE83,lyonsfamilypharmacy@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.1376244,-8.2777812
Cork,Mackessy's Pharmacy,"New Street, Newmarket, Cork, P51 D660",029 606 22,https://www.google.ie/maps/search/P51%20D660,mackessyspharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,52.2146001,-9.0001239
Cork,Mari Mina Pharmacy Youghal,"97 North Main Street, Youghal, Cork, P36 YT62",024 850 00,https://www.google.ie/maps/search/P36%20YT62,youghal@marimina.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.95324960000001,-7.847328600000001
Cork,Martin Walsh Allcare Pharmacy,"98 Main Street, Carrigaline, Cork, P43 X395",021 483 4242,https://www.google.ie/maps/search/P43%20X395,carrigalinemainst@allcarepharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,51.8123672,-8.3929137
Cork,Matt Murphy's Pharmacy,"The Medical Hall, Main Street, Macroom, Cork, P12 RW08",026 410 00,https://www.google.ie/maps/search/P12%20RW08,mattmurphypharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.904905,-8.9593317
Cork,McCarthys Life Pharmacy,"35 Main Street, Charleville, Cork, P56 CD98",063 812 61,https://www.google.ie/maps/search/P56%20CD98,Mccarthyspharm35@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.3543397,-8.682914700000001
Cork,McCauley Health & Beauty Pharmacy Blackpool,"Blackpool Shopping Centre, Blackpool, Cork, T23 CC60",021 421 2400,https://www.google.ie/maps/search/T23%20CC60,blackpool@smcc.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.91384859999999,-8.4723455
Cork,McCauley Health & Beauty Pharmacy Fermoy,"61-63 McCurtain, Fermoy, Cork, P61 P110",025 309 63,https://www.google.ie/maps/search/P61%20P110,fermoy@smcc.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.1375757,-8.278342199999999
Cork,McCauley Health and Beauty Pharmacy Douglas,"Unit 2a, Douglas Shopping Centre, Douglas, Cork, T12 YK16",021 489 7777,https://www.google.ie/maps/search/T12%20YK16,douglas.dispensary@smcc.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.8776824,-8.437294099999999
Cork,McCauley Health and Beauty Pharmacy Mahon Point,"Unit 2a, Mahon Point Shopping Centre, Mahon, Cork, T12 RH29",021 497 2050,https://www.google.ie/maps/search/T12%20RH29,mahon@smcc.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.8856802,-8.3966178
Cork,McCauley Health and Beauty Pharmacy Midleton,"Unit A1, Market Green Shopping Centre, Midleton, Cork, P25 WK13",021 463 6001,https://www.google.ie/maps/search/P25%20WK13,midleton@smcc.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.9161988,-8.1792442
Cork,Mellericks Pharmacy,"24 Patrick Street, Rath-Healy, Fermoy, Cork, P61 CF29",025 315 01,https://www.google.ie/maps/search/P61%20CF29,customerservice@mellericks.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.1379341,-8.274213399999999
Cork,Mill Island Pharmacy,"Mill Road, Fermoy, Cork",025 307 91,NA,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.1390939,-8.2716913
Cork,Minihans Pharmacy,"108 Oliver Plunkett Street, Cork City, Cork, T12 E6CX",021 427 3900,https://www.google.ie/maps/search/T12%20E6CX,info@minihans.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,51.8979993,-8.4707188
Cork,Moloney's Pharmacy,"Emmet Place, Kinsale, Cork, P17 PX67",021 477 2130,https://www.google.ie/maps/search/P17%20PX67,pharmacy@moloneyspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.7053491,-8.5227583
Cork,Mulcahy's Pharmacy,"The Square, Millstreet, Cork, P51 E026",029 707 92,https://www.google.ie/maps/search/P51%20E026,mulcahyspharmacy99@gmail.com,NA,"Flu vaccine being offered:; Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.0602579,-9.0601828
Cork,Murphy's Abbey Pharmacy,"Tesco Shopping Centre, Brigown, Mitchelstown, Cork, P67 YY32",025 867 52,https://www.google.ie/maps/search/P67%20YY32,prescriptions@abbeypharmacy.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.26349,-8.2688957
Cork,Murphy's Pharmacy Boherbue,"West End, Boherbue, Cork, P51 FRW0",029 763 76,https://www.google.ie/maps/search/P51%20FRW0,murphysboherbue@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.1587954,-9.071244799999999
Cork,Murphy's Pharmacy Mallow,"Botherbue, Laheran East, Mallow, Cork, P51 FRW0",029 763 76,https://www.google.ie/maps/search/P51%20FRW0,NA,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.1582386,-9.0684828
Cork,Murphys Pharmacy,"48 North Main Street, Cork City, Cork, T12 R286",021 427 4121,https://www.google.ie/maps/search/T12%20R286,shop@murphyspharmacycork.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.89893739999999,-8.477554699999999
Cork,Murphys Pharmacy,"Riversdale Shopping Centre, Mill Road, Midleton, Cork, P25 TN71",021 463 6060,https://www.google.ie/maps/search/P25%20TN71,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.9176022,-8.1753073
Cork,O'Carroll's Blackpool Allcare Pharmacy,"Orchard Court, Blackpool, Cork, T23 WR84",021 430 4422,https://www.google.ie/maps/search/T23%20WR84,ocarrollsblackpool@allcarepharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.9126174,-8.4739484
Cork,O'Connell's Pharmacy,"67 Magazine Road, Cork City, Cork, T12 HY38",021 454 2537,https://www.google.ie/maps/search/T12%20HY38,oconnellpharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,51.8903495,-8.4928393
Cork,O'Donovan's Life Pharmacy Ballyphehane,"4 Pearse Square, Ballyphenane, Cork, T12 W56R",021 496 5145,https://www.google.ie/maps/search/T12%20W56R,odonovanslifepharmacy@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,51.88335259999999,-8.4825196
Cork,O'Regans Pharmacy,"Ballea Road, Carrigaline West, Carrigaline, Cork, P43 P861",021 491 9640,https://www.google.ie/maps/search/P43%20P861,info@oreganspharmacy.com,NA,Flu vaccine being offered:; Children's nasal spray flu vaccine,NA,51.8177698,-8.4083355
Cork,O'Reilly's Allcare Pharmacy,"17 Pearse Square, Fermoy, Cork, P61 D658",025 318 90,https://www.google.ie/maps/search/P61%20D658,oreillys@allcarepharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.1381622,-8.275644
